sr_no,gender,hue,value,height,physique,color_season,event,wedding_category,location,forecast,date ,top,top_fabric,top_color,top_decor,bottom,bottom_fabric,bottom_color,bottom_decor,dupatta_fabric,dupatta_color,dupatta_decor,hijab_color,shoes,shoes_color,accessories
438,female,warm,light,tall,skinny/slim,summer,office/uni,nill,islamabad,12,23-04-25,kameez,chiffon,purple,embroidery,trousers,cotton,grey,print,chiton,beige,embroidery,black,flip-flops,white,handbag
439,female,warm,light,tall,skinny/slim,summer,office/uni,nill,islamabad,12,23-04-25,kameez,chiffon,green,sequins,patiala,velvet,grey,patchwork,chiton,black,sequins,black,sandals,white,tote
440,female,warm,light,tall,skinny/slim,summer,office/uni,nill,islamabad,12,23-04-25,kurta,chiffon,yellow,lace,palazzo,cotton,beige,patchwork,chiton,grey,beads,black,slippers,black,handbag
441,female,warm,light,tall,skinny/slim,summer,office/uni,nill,islamabad,15,06-01-25,shirt,silk,yellow,sequins,trousers,denim,beige,plain,chiton,white,beads,brown,sandals,beige,purse
442,female,warm,light,tall,skinny/slim,autumn,office/uni,nill,islamabad,15,06-01-25,shirt,chiffon,blue,lace,tights,denim,grey,plain,chiton,white,lace,grey,wedges,white,clutch
443,female,warm,light,tall,skinny/slim,autumn,office/uni,nill,islamabad,15,06-01-25,kurti,organza,red,lace,pants,denim,brown,print,chiton,grey,lace,black,wedges,beige,clutch
444,female,warm,light,tall,skinny/slim,autumn,office/uni,nill,islamabad,15,06-01-25,kurti,chiffon,blue,embroidery,pants,denim,white,print,chiton,brown,lace,brown,pumps,color_silver,purse
445,female,warm,light,tall,skinny/slim,autumn,office/uni,nill,islamabad,35,03-11-24,kurti,silk,yellow,lace,tights,linen,black,print,chiton,white,lace,black,pumps,brown,clutch
446,female,warm,light,tall,skinny/slim,autumn,office/uni,nill,islamabad,35,03-11-24,kurti,silk,red,sequins,tights,velvet,white,patchwork,chiton,beige,beads,brown,pumps,black,clutch
447,female,warm,light,tall,skinny/slim,autumn,office/uni,nill,islamabad,35,03-11-24,blouse,lawn,yellow,beads,pants,cotton,beige,plain,chiton,black,beads,brown,heels,color_silver,clutch
448,female,warm,light,tall,skinny/slim,autumn,office/uni,nill,islamabad,35,03-11-24,kurti,chiffon,purple,sequins,tights,velvet,black,plain,chiton,brown,lace,grey,heels,color_silver,clutch
449,female,warm,light,tall,skinny/slim,winter,office/uni,nill,islamabad,27,30-04-24,sweater,chiffon,blue,sequins,jeans,denim,black,patchwork,chiton,white,beads,brown,loafers,beige,tote
450,female,warm,light,tall,skinny/slim,winter,office/uni,nill,islamabad,27,30-04-24,sweater,organza,red,embroidery,leggings,denim,grey,print,chiton,grey,embroidery,brown,ankle boots,beige,clutch
451,female,warm,light,tall,skinny/slim,winter,office/uni,nill,islamabad,27,30-04-24,sweater,organza,green,lace,leggings,cotton,beige,print,chiton,grey,sequins,white,loafers,black,tote
452,female,warm,light,tall,skinny/slim,winter,office/uni,nill,islamabad,27,30-04-24,sweater,chiffon,green,sequins,jeans,velvet,beige,patchwork,chiton,beige,sequins,beige,boots,white,handbag
453,female,warm,light,tall,skinny/slim,winter,office/uni,nill,islamabad,32,28-11-24,sweater,organza,red,embroidery,leggings,velvet,white,patchwork,chiton,white,beads,grey,boots,black,clutch
454,female,warm,light,tall,skinny/slim,winter,office/uni,nill,islamabad,32,28-11-24,coat,silk,purple,beads,leggings,velvet,beige,embroidery,chiton,white,lace,white,boots,white,purse
455,female,warm,light,tall,skinny/slim,winter,office/uni,nill,islamabad,32,28-11-24,coat,organza,red,lace,skirt,velvet,black,print,chiton,white,beads,beige,boots,black,clutch
456,female,warm,light,tall,chubby/obese,spring,wedding,mehndi,islamabad,32,28-11-24,kurta,silk,green,beads,shalwar,linen,black,plain,chiton,beige,sequins,grey,khussa,black,handbag
457,female,warm,light,tall,chubby/obese,spring,wedding,mehndi,islamabad,40,30-08-24,kaftan,organza,purple,embroidery,shalwar,cotton,brown,embroidery,chiton,beige,lace,grey,kolhapuri chappal,brown,handbag
458,female,warm,light,tall,chubby/obese,spring,wedding,mehndi,islamabad,40,30-08-24,frock,organza,purple,sequins,churidar,cotton,grey,patchwork,chiton,black,sequins,brown,khussa,color_silver,purse
459,female,warm,light,tall,chubby/obese,spring,wedding,mehndi,islamabad,40,30-08-24,kaftan,lawn,green,beads,shalwar,linen,beige,plain,chiton,white,embroidery,black,khussa,beige,tote
460,female,warm,light,tall,chubby/obese,spring,wedding,mehndi,islamabad,40,30-08-24,frock,silk,purple,lace,churidar,velvet,brown,patchwork,chiton,black,embroidery,grey,sandals,brown,handbag
461,female,warm,light,tall,chubby/obese,spring,wedding,mehndi,islamabad,30,03-09-24,frock,chiffon,green,lace,tulip pants pants,denim,black,embroidery,chiton,white,lace,white,kolhapuri chappal,black,tote
462,female,warm,light,tall,chubby/obese,spring,wedding,mehndi,islamabad,30,03-09-24,kaftan,silk,yellow,lace,tulip pants pants,denim,grey,print,chiton,grey,sequins,beige,sandals,color_silver,tote
463,female,warm,light,tall,chubby/obese,summer,wedding,mehndi,islamabad,30,03-09-24,kurta,organza,red,embroidery,palazzo,cotton,black,embroidery,chiton,white,lace,grey,flip-flops,black,tote
464,female,warm,light,tall,chubby/obese,summer,wedding,mehndi,islamabad,30,03-09-24,kameez,chiffon,purple,sequins,trousers,cotton,grey,print,chiton,grey,beads,grey,sandals,black,clutch
465,female,warm,light,tall,chubby/obese,summer,wedding,mehndi,islamabad,29,19-12-24,kameez,chiffon,green,beads,palazzo,denim,beige,embroidery,chiton,beige,embroidery,grey,slippers,white,purse
466,female,warm,light,tall,chubby/obese,summer,wedding,mehndi,islamabad,29,19-12-24,kameez,chiffon,red,sequins,trousers,velvet,brown,embroidery,chiton,black,embroidery,grey,slippers,color_silver,purse
467,female,warm,light,tall,chubby/obese,summer,wedding,mehndi,islamabad,29,19-12-24,kurta,organza,purple,embroidery,palazzo,linen,beige,embroidery,chiton,beige,lace,beige,flip-flops,brown,clutch
468,female,warm,light,tall,chubby/obese,summer,wedding,mehndi,islamabad,29,19-12-24,kameez,organza,green,embroidery,trousers,cotton,grey,print,chiton,grey,beads,grey,flip-flops,color_silver,clutch
469,female,warm,light,tall,chubby/obese,summer,wedding,mehndi,islamabad,15,28-08-24,kameez,organza,yellow,embroidery,trousers,cotton,brown,patchwork,chiton,beige,embroidery,black,sandals,brown,handbag
470,female,warm,light,tall,chubby/obese,autumn,wedding,mehndi,islamabad,15,28-08-24,shirt,lawn,red,beads,pants,linen,beige,print,chiton,beige,beads,black,heels,brown,tote
471,female,warm,light,tall,chubby/obese,autumn,wedding,mehndi,islamabad,15,28-08-24,kurti,lawn,blue,beads,pants,velvet,white,patchwork,chiton,beige,lace,black,wedges,white,clutch
472,female,warm,light,tall,chubby/obese,autumn,wedding,mehndi,islamabad,15,28-08-24,shirt,lawn,red,embroidery,tights,cotton,beige,print,chiton,beige,embroidery,black,heels,color_silver,tote
473,female,warm,light,tall,chubby/obese,autumn,wedding,mehndi,islamabad,16,24-02-25,blouse,lawn,blue,lace,tights,denim,black,plain,chiton,beige,lace,black,wedges,beige,handbag
474,female,warm,light,tall,chubby/obese,autumn,wedding,mehndi,islamabad,16,24-02-25,kurti,chiffon,red,embroidery,pants,velvet,black,print,chiton,black,beads,beige,wedges,white,tote
475,female,warm,light,tall,chubby/obese,autumn,wedding,mehndi,islamabad,16,24-02-25,blouse,silk,blue,beads,pants,cotton,brown,plain,chiton,black,lace,black,pumps,brown,tote
476,female,warm,light,tall,chubby/obese,autumn,wedding,mehndi,islamabad,16,24-02-25,shirt,organza,red,embroidery,tights,linen,beige,print,chiton,grey,sequins,brown,pumps,brown,handbag
477,female,warm,light,tall,chubby/obese,winter,wedding,mehndi,islamabad,27,30-03-25,jacket,chiffon,purple,lace,jeans,denim,beige,plain,chiton,white,sequins,brown,boots,black,handbag
478,female,warm,light,tall,chubby/obese,winter,wedding,mehndi,islamabad,27,30-03-25,sweater,chiffon,yellow,embroidery,skirt,denim,white,print,chiton,black,beads,grey,ankle boots,white,tote
479,female,warm,light,tall,chubby/obese,winter,wedding,mehndi,islamabad,27,30-03-25,sweater,chiffon,yellow,lace,leggings,linen,white,plain,chiton,black,lace,black,ankle boots,beige,clutch
480,female,warm,light,tall,chubby/obese,winter,wedding,mehndi,islamabad,27,30-03-25,coat,chiffon,green,embroidery,leggings,denim,black,print,chiton,brown,embroidery,black,ankle boots,black,tote
481,female,warm,light,tall,chubby/obese,winter,wedding,mehndi,islamabad,34,11-06-24,sweater,silk,green,sequins,jeans,linen,black,plain,chiton,black,sequins,beige,loafers,white,handbag
482,female,warm,light,tall,chubby/obese,winter,wedding,mehndi,islamabad,34,11-06-24,jacket,chiffon,blue,embroidery,leggings,velvet,white,print,chiton,brown,lace,black,boots,beige,handbag
483,female,warm,light,tall,chubby/obese,winter,wedding,mehndi,islamabad,34,11-06-24,jacket,lawn,green,beads,skirt,cotton,grey,print,chiton,white,embroidery,grey,ankle boots,brown,clutch
484,female,warm,light,tall,chubby/obese,spring,wedding,barat,islamabad,34,11-06-24,frock,chiffon,blue,beads,churidar,denim,beige,patchwork,chiton,grey,embroidery,grey,sandals,brown,handbag
485,female,warm,light,tall,chubby/obese,spring,wedding,barat,islamabad,12,11-09-24,kaftan,organza,red,sequins,churidar,linen,beige,print,chiton,white,beads,grey,sandals,white,purse
486,female,warm,light,tall,chubby/obese,spring,wedding,barat,islamabad,12,11-09-24,frock,chiffon,blue,sequins,churidar,velvet,black,patchwork,chiton,grey,embroidery,grey,sandals,brown,clutch
487,female,warm,light,tall,chubby/obese,spring,wedding,barat,islamabad,12,11-09-24,frock,chiffon,purple,sequins,churidar,linen,beige,patchwork,chiton,beige,embroidery,grey,kolhapuri chappal,brown,purse
488,female,warm,light,tall,chubby/obese,spring,wedding,barat,islamabad,12,11-09-24,kaftan,silk,yellow,embroidery,tulip pants pants,denim,brown,embroidery,chiton,beige,sequins,brown,khussa,beige,tote
489,female,warm,light,tall,chubby/obese,spring,wedding,barat,islamabad,13,20-03-25,kaftan,lawn,red,beads,shalwar,cotton,black,patchwork,chiton,beige,beads,grey,sandals,color_silver,handbag
490,female,warm,light,tall,chubby/obese,spring,wedding,barat,islamabad,13,20-03-25,kurta,lawn,yellow,sequins,shalwar,linen,white,embroidery,chiton,white,lace,brown,khussa,black,clutch
491,female,warm,light,tall,chubby/obese,summer,wedding,barat,islamabad,13,20-03-25,kurta,chiffon,yellow,beads,palazzo,velvet,black,embroidery,chiton,beige,beads,white,slippers,brown,handbag
492,female,warm,light,tall,chubby/obese,summer,wedding,barat,islamabad,13,20-03-25,shirt,chiffon,yellow,lace,trousers,cotton,white,print,chiton,beige,embroidery,grey,flip-flops,color_silver,purse
493,female,warm,light,tall,chubby/obese,summer,wedding,barat,islamabad,25,03-03-25,shirt,lawn,red,embroidery,patiala,denim,white,print,chiton,beige,sequins,grey,sandals,color_silver,tote
494,female,warm,light,tall,chubby/obese,summer,wedding,barat,islamabad,25,03-03-25,shirt,lawn,green,lace,trousers,velvet,brown,patchwork,chiton,grey,beads,beige,sandals,white,handbag
495,female,warm,light,tall,chubby/obese,summer,wedding,barat,islamabad,25,03-03-25,kameez,organza,purple,sequins,palazzo,cotton,black,embroidery,chiton,brown,sequins,brown,slippers,brown,handbag
496,female,warm,light,tall,chubby/obese,summer,wedding,barat,islamabad,25,03-03-25,shirt,silk,purple,beads,patiala,linen,white,patchwork,chiton,grey,beads,white,flip-flops,color_silver,clutch
497,female,warm,light,tall,chubby/obese,summer,wedding,barat,islamabad,35,10-10-24,kurta,silk,green,sequins,patiala,velvet,brown,patchwork,chiton,beige,lace,brown,flip-flops,color_silver,tote
498,female,warm,light,tall,chubby/obese,autumn,wedding,barat,islamabad,35,10-10-24,blouse,chiffon,blue,lace,tights,denim,beige,embroidery,chiton,grey,embroidery,black,pumps,brown,purse
499,female,warm,light,tall,chubby/obese,autumn,wedding,barat,islamabad,35,10-10-24,blouse,chiffon,purple,lace,pants,velvet,grey,print,chiton,beige,sequins,beige,wedges,brown,tote
500,female,warm,light,tall,chubby/obese,autumn,wedding,barat,islamabad,35,10-10-24,blouse,chiffon,red,lace,pants,cotton,brown,embroidery,chiton,brown,sequins,grey,pumps,black,tote
501,female,warm,light,tall,chubby/obese,autumn,wedding,barat,islamabad,11,12-05-24,blouse,organza,purple,lace,cigarette pants,denim,white,patchwork,chiton,beige,sequins,beige,wedges,beige,clutch
502,female,warm,light,tall,chubby/obese,autumn,wedding,barat,islamabad,11,12-05-24,kurti,chiffon,green,embroidery,tights,cotton,beige,plain,chiton,beige,lace,brown,pumps,color_silver,tote
503,female,warm,light,tall,chubby/obese,autumn,wedding,barat,islamabad,11,12-05-24,kurti,chiffon,green,beads,tights,cotton,brown,print,chiton,grey,sequins,black,pumps,white,clutch
504,female,warm,light,tall,chubby/obese,autumn,wedding,barat,islamabad,11,12-05-24,shirt,organza,purple,embroidery,tights,denim,white,print,chiton,brown,embroidery,grey,heels,black,clutch
505,female,warm,light,tall,chubby/obese,winter,wedding,barat,islamabad,29,11-04-25,coat,silk,red,sequins,jeans,cotton,beige,plain,chiton,beige,lace,beige,ankle boots,beige,purse
506,female,warm,light,tall,chubby/obese,winter,wedding,barat,islamabad,29,11-04-25,jacket,silk,yellow,sequins,leggings,cotton,grey,patchwork,chiton,grey,beads,beige,boots,black,tote
507,female,warm,light,tall,chubby/obese,winter,wedding,barat,islamabad,29,11-04-25,coat,chiffon,red,sequins,jeans,cotton,grey,print,chiton,beige,sequins,beige,boots,brown,purse
508,female,warm,light,tall,chubby/obese,winter,wedding,barat,islamabad,29,11-04-25,coat,chiffon,blue,beads,jeans,cotton,white,patchwork,chiton,beige,beads,white,loafers,brown,handbag
509,female,warm,light,tall,chubby/obese,winter,wedding,barat,islamabad,34,07-11-24,coat,silk,blue,beads,leggings,velvet,grey,plain,chiton,black,sequins,brown,boots,brown,purse
510,female,warm,light,tall,chubby/obese,winter,wedding,barat,islamabad,34,07-11-24,coat,chiffon,green,embroidery,skirt,velvet,grey,print,chiton,brown,lace,black,boots,black,tote
511,female,warm,light,tall,chubby/obese,winter,wedding,barat,islamabad,34,07-11-24,jacket,silk,blue,beads,skirt,velvet,brown,patchwork,chiton,brown,lace,grey,ankle boots,white,handbag
512,female,warm,light,tall,chubby/obese,spring,wedding,walima,islamabad,34,07-11-24,frock,silk,yellow,lace,churidar,denim,grey,embroidery,chiton,white,embroidery,grey,sandals,white,clutch
513,female,warm,light,tall,chubby/obese,spring,wedding,walima,islamabad,38,04-04-25,kurta,chiffon,blue,beads,tulip pants pants,linen,black,print,chiton,white,lace,beige,khussa,color_silver,clutch
514,female,warm,light,tall,chubby/obese,spring,wedding,walima,islamabad,38,04-04-25,kurta,silk,green,beads,shalwar,linen,white,plain,chiton,white,sequins,white,kolhapuri chappal,brown,handbag
515,female,warm,light,tall,chubby/obese,spring,wedding,walima,islamabad,38,04-04-25,frock,lawn,red,sequins,tulip pants pants,linen,grey,embroidery,chiton,beige,sequins,beige,kolhapuri chappal,black,clutch
516,female,warm,light,tall,chubby/obese,spring,wedding,walima,islamabad,38,04-04-25,kurta,silk,purple,beads,churidar,linen,white,patchwork,chiton,beige,embroidery,grey,sandals,white,purse
517,female,warm,light,tall,chubby/obese,spring,wedding,walima,islamabad,24,19-10-24,frock,silk,purple,embroidery,churidar,denim,brown,patchwork,chiton,beige,sequins,white,khussa,beige,tote
518,female,warm,light,tall,chubby/obese,spring,wedding,walima,islamabad,24,19-10-24,frock,silk,blue,beads,tulip pants pants,cotton,grey,patchwork,chiton,white,embroidery,grey,khussa,black,handbag
519,female,warm,light,tall,chubby/obese,summer,wedding,walima,islamabad,24,19-10-24,kameez,lawn,purple,lace,trousers,cotton,brown,patchwork,chiton,white,lace,white,flip-flops,brown,purse
520,female,warm,light,tall,chubby/obese,summer,wedding,walima,islamabad,24,19-10-24,kameez,chiffon,green,embroidery,patiala,cotton,grey,print,chiton,beige,embroidery,grey,flip-flops,beige,tote
521,female,warm,light,tall,chubby/obese,summer,wedding,walima,islamabad,19,07-07-24,shirt,lawn,blue,beads,patiala,denim,beige,plain,chiton,brown,sequins,black,sandals,beige,purse
522,female,warm,light,tall,chubby/obese,summer,wedding,walima,islamabad,19,07-07-24,kameez,lawn,blue,embroidery,trousers,cotton,beige,patchwork,chiton,white,sequins,brown,flip-flops,white,handbag
523,female,warm,light,tall,chubby/obese,summer,wedding,walima,islamabad,19,07-07-24,kameez,silk,blue,sequins,palazzo,denim,brown,embroidery,chiton,beige,embroidery,grey,sandals,color_silver,handbag
524,female,warm,light,tall,chubby/obese,summer,wedding,walima,islamabad,19,07-07-24,kurta,lawn,yellow,beads,trousers,denim,black,embroidery,chiton,black,beads,brown,slippers,brown,tote
525,female,warm,light,tall,chubby/obese,summer,wedding,walima,islamabad,19,08-02-25,shirt,organza,red,beads,patiala,cotton,white,print,chiton,black,sequins,brown,sandals,beige,tote
526,female,warm,light,tall,chubby/obese,autumn,wedding,walima,islamabad,19,08-02-25,blouse,organza,purple,embroidery,tights,denim,grey,print,chiton,grey,beads,brown,wedges,white,tote
527,female,warm,light,tall,chubby/obese,autumn,wedding,walima,islamabad,19,08-02-25,blouse,lawn,red,lace,pants,cotton,beige,print,chiton,brown,lace,white,heels,beige,purse
528,female,warm,light,tall,chubby/obese,autumn,wedding,walima,islamabad,19,08-02-25,blouse,organza,yellow,beads,pants,denim,beige,patchwork,chiton,beige,beads,grey,wedges,color_silver,purse
529,female,warm,light,tall,chubby/obese,autumn,wedding,walima,islamabad,24,03-08-24,kurti,chiffon,yellow,lace,cigarette pants,denim,grey,patchwork,chiton,white,sequins,white,wedges,black,clutch
530,female,warm,light,tall,chubby/obese,autumn,wedding,walima,islamabad,24,03-08-24,blouse,silk,purple,embroidery,pants,velvet,black,plain,chiton,black,beads,brown,wedges,white,clutch
531,female,warm,light,tall,chubby/obese,autumn,wedding,walima,islamabad,24,03-08-24,kurti,lawn,purple,lace,tights,linen,beige,print,chiton,grey,embroidery,brown,wedges,brown,clutch
532,female,warm,light,tall,chubby/obese,autumn,wedding,walima,islamabad,24,03-08-24,kurti,chiffon,blue,embroidery,cigarette pants,cotton,black,plain,chiton,grey,sequins,beige,heels,white,clutch
533,female,warm,light,tall,chubby/obese,winter,wedding,walima,islamabad,17,12-06-24,sweater,chiffon,blue,lace,jeans,denim,beige,plain,chiton,brown,embroidery,grey,loafers,black,tote
